,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
978,TapInfluence,_Series_B,72,67,5000000,Interest Graph,187,35,30,0.385026737968,0.540106951872,2.07486631016,0.860962566845,102.486631016,2.04278074866,0.855614973262,0.208556149733,0.647058823529,0.128342245989,1.05819402571,2.21243941398,1.33793266875,0.784202309377,35.6736037303,1.35133894973,0.786654835015,0.407367038539,0.479167526056,0.33536840677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0194058868418,0.0531678847248,0.0,0.0425531914894,4.27819088712,10.6903637083,0.0963244043915,4.09747111855,3.64553064298,0.192794394757,0.297560981402,0.73608146284,0.409585809518,7.5727226161,0.710182824593,0.404075449423,0.20677692482,0.135785449773,0.070091446104,0.433835099648,0.740793663404,0.643497287165,0.598782467484,1.61423683789,0.641855093233,0.611128293331,1.00537339264,0.380089542091,0.231326943393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0151192589377,0.0355248372415,0.0,0.0345475988813,15.4249484704
979,Tapingo,_Series_B,387,66,10500000,Apps,192,53,14,2.078125,0.34375,0.583333333333,0.286458333333,77.328125,0.520833333333,0.286458333333,0.151041666667,0.109375,0.151041666667,2.11678424115,0.691430340837,0.8998739489,0.720837179322,39.2501927914,0.861985613109,0.720837179322,0.359025671519,0.312925103529,0.359025671519,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0147340591995,0.0537714355822,0.0,0.0555555555556,5.93734057469,10.6142128371,0.0963244043915,4.63245162399,2.83849540334,0.27574500152,0.227705203984,0.383357430476,0.211052733251,6.89852890178,0.350743507228,0.210042238494,0.150090925518,0.0732489436079,0.0754873729259,0.533404984894,0.424042742562,0.519042650709,0.560200059832,1.62786730862,0.503157866052,0.569680624,0.798219077648,0.266715678671,0.24220798311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.012162045332,0.0357789200922,0.0,0.0424935727866,16.1668858151
982,Tastemade,_Series_B,91,86,10000000,Hotels,187,20,12,0.486631016043,0.459893048128,0.978609625668,0.909090909091,117.518716578,0.903743315508,0.877005347594,0.748663101604,0.566844919786,0.0802139037433,1.04397034096,0.905328306935,1.02105374229,1.62879754027,36.1826819869,0.984469126301,1.6200542985,0.44713644315,0.528308512541,0.272353259729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0296103331455,0.0635125046063,0.0,0.0810810810811,4.50816278982,12.0233419614,0.0963244043915,3.41045017273,2.68177742117,0.212417765464,0.272240736091,0.523557053636,0.419780573803,7.9146050165,0.491782911008,0.408601544577,0.728930042972,0.134098339185,0.0537648173347,0.431564945335,0.496562337331,0.558003509563,1.02257995692,1.6162984828,0.543320806872,1.04996763124,1.20145955286,0.410812385204,0.19974011294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0204358461316,0.0395632135339,0.0,0.055453072254,16.118095651
983,Tastemade,_Series_C,379,203,25000000,Hotels,230,13,7,1.69130434783,0.882608695652,1.99565217391,0.913043478261,115.186956522,1.74782608696,0.908695652174,0.578260869565,0.665217391304,0.130434782609,1.5084660775,1.48622559776,1.50253882987,1.28181924068,41.1063675551,1.48849138633,1.27981065858,0.512257203529,0.557684463894,0.337515689571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0256417339702,0.0496295554248,0.0,0.0709677419355,5.91667140072,17.7548025851,0.0963244043915,2.9112064352,2.15579476093,0.272600428777,0.373122058486,0.725511244571,0.420589981589,7.86394622795,0.670034340114,0.415075810164,0.565968135802,0.136081904872,0.0706399580159,0.489288496402,0.634429856241,0.680597930094,0.865584113159,1.63423462652,0.672240272169,0.887079988463,1.57921314876,0.428639798317,0.232335304005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150086658528,0.0,0.0185364484324,0.0339855764462,0.0,0.050695948798,17.0343863828
984,TellApart,_Series_B,25,76,13000000,Developer Tools,198,253,131,0.126262626263,0.383838383838,1.20202020202,0.348484848485,114.914141414,1.12626262626,0.343434343434,0.525252525253,0.338383838384,0.146464646465,0.726033079274,1.12387175874,1.42479705905,0.671971663103,35.8915131014,1.29787689643,0.67080701699,0.510666616062,0.474359214207,0.354467680201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.030333248881,0.0274875271566,0.108108108108,0.0,3.25101849663,11.3468355042,0.0963244043915,6.82791899197,5.31785863086,0.0969417142475,0.244283768844,0.58233905167,0.242655567309,7.85796591797,0.551638614785,0.238883151573,0.514965823367,0.122365788702,0.0744922465876,0.367922708097,0.556599925964,0.66360519961,0.529578517865,1.6151246339,0.629177050968,0.537292533533,1.56907738762,0.377020408918,0.240150039948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0207609897232,0.0221084504985,0.0336717669849,0.0,16.3804599154
985,TenXer,_Series_B,27,70,3000000,Wearables,187,32,22,0.352941176471,0.486631016043,1.09625668449,0.358288770053,110.363636364,1.05882352941,0.336898395722,0.545454545455,0.385026737968,0.117647058824,1.8501756417,1.44563967599,1.05307378985,0.667987880606,40.9101607333,1.02220755519,0.638274728785,0.509921121687,0.487907948232,0.323054680164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0389040142532,0.0602963545778,0.0183486238532,0.0366972477064,3.32480105963,10.9147896203,0.0963244043915,3.9847209612,3.31124453367,0.185128854503,0.281114019593,0.555928468485,0.247328798019,7.75650803853,0.53478246785,0.23572962075,0.534421394251,0.126137905553,0.0671057704623,0.517017910992,0.626775725834,0.567647372373,0.527047323639,1.63358197414,0.554854902341,0.515800995098,1.564343285,0.385639217605,0.225461903189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0241811513726,0.0383771189799,0.0142456816918,0.0306225106185,14.9141228466
986,Terrafugia,_Series_B,3,18,2180000,MMO Games,177,227,110,0.0169491525424,0.101694915254,0.180790960452,0.209039548023,110.468926554,0.175141242938,0.19209039548,0.853107344633,0.0112994350282,0.0,0.129447087786,0.440618699345,0.427829413658,0.599552563864,25.0134144801,0.409896199921,0.58128446405,0.414103570162,0.105996385282,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0156483097625,0.0243241101265,0.0,0.0,1.38501185983,5.50740070175,0.0963244043915,6.66659469703,5.11343028171,0.0163141431765,0.0886813123898,0.15543237638,0.165964369748,7.75889291322,0.150474484894,0.154601372333,0.828117297776,0.0107961293763,0.0,0.110904368353,0.313952279692,0.315947502562,0.482708641905,1.55773407495,0.305027524149,0.477290010198,1.03688407404,0.0999812074927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0127700533997,0.0200396573972,0.0,0.0,14.5948354348
987,Terrafugia,_Series_D,12,41,2600000,MMO Games,174,103,46,0.0689655172414,0.235632183908,0.367816091954,0.379310344828,126.270114943,0.333333333333,0.35632183908,0.913793103448,0.0229885057471,0.00574712643678,0.424484820654,0.718617331902,0.63818642118,0.836195337833,37.3742442147,0.630013609664,0.811435771597,0.40019429206,0.15029923865,0.0758098043579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0207912275631,0.0333958771819,0.0,0.0261437908497,2.56056125548,8.42524629785,0.0963244043915,5.5315024003,4.11737307263,0.0593648689393,0.175136408263,0.276467972634,0.257075753731,8.09786522485,0.254222065949,0.244990632463,0.885521623199,0.0209758574083,0.00556949850886,0.272144210536,0.434183587139,0.418642886994,0.629545676739,1.62095981345,0.413217130261,0.626408276987,0.972557413807,0.138546488219,0.0689478444242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437593774774,0.0159278870739,0.0257003802851,0.0,0.0229446507804,14.771022003
988,TextMaster,_Series_A,15,43,2000000,Training,154,99,52,0.0974025974026,0.279220779221,0.62987012987,0.344155844156,119.616883117,0.61038961039,0.311688311688,0.785714285714,0.188311688312,0.11038961039,0.392236431958,0.681182682078,0.92143181209,0.753031955418,38.1197284883,0.909727304625,0.745526795541,0.510853261797,0.392236431958,0.314397199169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0316575876688,0.0549052252732,0.030534351145,0.0458015267176,2.76746188054,8.62590673634,0.0963244043915,5.47647971293,4.25485672951,0.0791322064571,0.197854641223,0.403050932558,0.240565473478,7.95950879534,0.38936084771,0.223198321764,0.764174329438,0.099076158913,0.0648933071636,0.258694816492,0.420141727311,0.52627622737,0.579957305874,1.623765287,0.519334932315,0.585379087303,1.570264282,0.32274853086,0.221252402816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0213408586693,0.0362497377989,0.020322508173,0.0366288521407,14.5086577385
989,TextMaster,_Series_B,107,77,1360000,Training,180,96,35,0.594444444444,0.477777777778,0.833333333333,0.766666666667,130.311111111,0.816666666667,0.7,0.716666666667,0.344444444444,0.15,1.09695985281,1.33477575609,1.03297584974,1.26446932804,50.9315773777,1.02741743813,1.2457749826,0.475958309991,0.476512261588,0.358067438484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0162515938796,0.0555034915485,0.00625,0.05625,4.66752300737,11.4168188523,0.0963244043915,5.43385737613,3.81429093091,0.227521243309,0.278226549851,0.47841772317,0.387620702399,8.17908552243,0.464627465299,0.366813993497,0.698441234921,0.122917798141,0.0752647140811,0.439823387003,0.604617939932,0.561624164563,0.857191622199,1.66194654847,0.556418404109,0.869704847107,1.3594912079,0.378396116533,0.241776832962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0131632232786,0.0364948064523,0.0057168894246,0.0428901570365,14.1229952577
991,ThisNext,_Series_B,1,0,5000000,Social Buying,209,112,61,0.00478468899522,0.0,0.497607655502,0.00956937799043,81.6937799043,0.488038277512,0.00956937799043,0.33971291866,0.234449760766,0.129186602871,0.0691714463866,0.0,0.760341534557,0.0975877623756,34.9363708648,0.721310558362,0.0975877623756,0.474748834279,0.424671602323,0.336211655824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0113029100529,0.0357032627866,0.0,0.0,0.692826456311,0.0,0.0963244043915,5.64846082542,4.43519396692,0.00473294813861,0.0,0.344186548975,0.00945848858347,7.02693530547,0.335512404292,0.00945666415865,0.335178394326,0.108773576604,0.0703141222806,0.0635244036734,0.0,0.468641716306,0.0936176902102,1.6111725313,0.45108010589,0.0938846650083,1.35257583071,0.344613498925,0.231723435455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0097432109792,0.0270129880539,0.0,0.0,15.4249484704
994,Threadsy,_Series_A,3,0,3300000,Artificial Intelligence,219,46,21,0.013698630137,0.0,0.0958904109589,0.027397260274,104.420091324,0.0958904109589,0.0228310502283,0.260273972603,0.0,0.0,0.116503024129,0.0,0.310269942915,0.233006048257,32.2052870181,0.310269942915,0.223461557444,0.450098784069,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0960069444445,0.0234375,0.0,0.0,1.38501185983,0.0,0.0963244043915,4.44747703509,3.26175608272,0.0132813778152,0.0,0.0882372598344,0.0265063992138,7.61884839255,0.0879827122443,0.0221991065863,0.257547487906,0.0,0.0,0.101278910541,0.0,0.246642023518,0.212011037121,1.59892868481,0.246015115723,0.205319081775,1.21706393216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0348561110511,0.0194405572806,0.0,0.0,15.0094330264
995,Threadsy,_Series_B,10,27,3000000,Artificial Intelligence,215,1,1,0.046511627907,0.125581395349,0.218604651163,0.148837209302,107.813953488,0.190697674419,0.13488372093,0.544186046512,0.0,0.0,0.440554470737,0.682249242989,0.699551195896,0.40578301659,31.2208412104,0.623456581573,0.393215667519,0.517588913117,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0363056027967,0.0554189342404,0.0,0.047619047619,2.39405986254,6.82173154103,0.0963244043915,0.711033315584,0.701495721168,0.0419738296216,0.106266961159,0.182615015837,0.125696024996,7.69819562358,0.161822256628,0.115324458787,0.533200425436,0.0,0.0,0.27856023768,0.42054978667,0.444517595758,0.347387181652,1.59413112132,0.410358382021,0.341517433933,1.61353906149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.023223931847,0.036460308996,0.0,0.0377646280501,14.9141228466
996,Ticketbis,_Series_A,7,40,1300000,Social Media,195,208,82,0.0358974358974,0.374358974359,0.723076923077,0.307692307692,107.692307692,0.65641025641,0.302564102564,0.553846153846,0.0512820512821,0.133333333333,0.275725079243,1.94733732414,0.899731213718,0.912508894289,33.190759059,0.873373265992,0.905734075891,0.556982922727,0.221140197719,0.34080962831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0277147581646,0.0450536424295,0.0163043478261,0.0326086956522,2.07655680371,8.32272109335,0.0963244043915,6.53753289076,4.77320181189,0.0331437466842,0.240487567058,0.43958021085,0.222285157883,7.69538619446,0.407676552793,0.218513718068,0.542496359657,0.0420386331749,0.0713815295873,0.202728495827,0.707592574584,0.518994295901,0.67333180726,1.60351858668,0.50708035924,0.683023186669,1.88449591024,0.19678996481,0.23387395734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0195533456982,0.0318627151002,0.0130038687935,0.0277435769903,14.0778748224
1005,TigerText,_Series_A,0,12,8200000,Medical Devices,181,23,7,0.0,0.0662983425414,0.198895027624,0.220994475138,71.1491712707,0.154696132597,0.220994475138,0.0773480662983,0.0110497237569,0.0,0.0,0.290635509507,0.476327262648,0.466429826772,38.2355980422,0.432489616364,0.466429826772,0.267883961942,0.104825266051,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0224288466017,0.0519529219688,0.0,0.0701754385965,0.0,4.39933715887,0.0963244043915,3.57813582707,2.15579476093,0.0,0.060533497261,0.168640679046,0.173385315251,6.70657847117,0.135124408714,0.172718059753,0.0770924754291,0.0105680590129,0.0,0.0,0.229413341455,0.341805147056,0.391426715484,1.62419401678,0.317431422297,0.396069096702,0.487783642785,0.0989377385405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0168462550732,0.0350059674456,0.0,0.0503034120669,15.9196447122
1008,Timebridge,_Series_B,8,0,5000000,-,185,44,22,0.0432432432432,0.0,0.854054054054,0.0540540540541,108.978378378,0.827027027027,0.0540540540541,0.421621621622,0.0486486486486,0.118918918919,0.291678557197,0.0,1.024322309,0.249558952906,29.1921960903,0.951157375268,0.249558952906,0.516644238423,0.215716225657,0.324571488272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0351023829072,0.0700133749068,0.0,0.0357142857143,2.19400396038,0.0,0.0963244043915,4.38992649475,3.31124453367,0.0392983988049,0.0,0.485247615281,0.0506865942495,7.72496128109,0.467985719623,0.0506331471902,0.414800708173,0.040269377956,0.0674774537834,0.211158110211,0.0,0.558999726925,0.225683869248,1.58350136042,0.532824203749,0.22723170004,1.60741764784,0.192469687141,0.226192040193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0227582090921,0.0417863924935,0.0,0.0299410195542,15.4249484704
1009,TinderBox,_Series_B,16,31,1300000,SaaS,224,7,3,0.0714285714286,0.232142857143,0.544642857143,0.549107142857,109.017857143,0.424107142857,0.535714285714,0.486607142857,0.0535714285714,0.0,0.305826402714,1.59304622796,0.726048249235,1.05766436441,43.2798759443,0.672021985509,1.05820366811,0.50094001963,0.225674304554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0239714646605,0.0865689958806,0.0144927536232,0.123188405797,2.82785999148,7.32217168472,0.0963244043915,2.24605106334,1.41995720182,0.0611725114477,0.173218300956,0.36616689003,0.324141971256,7.72586474733,0.303931197548,0.317023991655,0.477684994607,0.0435476463842,0.0,0.218414243007,0.653514230126,0.455208871242,0.752514915552,1.64116671969,0.431077018207,0.769862533845,1.50812818641,0.200384527817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0176756901959,0.0465338790474,0.0118411455254,0.0710290155125,14.0778748224
1010,TinderBox,_Series_C,131,101,3000000,SaaS,190,11,5,0.742105263158,0.589473684211,0.821052631579,0.305263157895,114.805263158,0.731578947368,0.3,0.552631578947,0.0105263157895,0.0,1.2814574166,1.39912850306,1.24279040334,0.791137205881,40.4765131935,1.21566174266,0.789816132913,0.612798611846,0.102326052386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0278036875782,0.0350541019863,0.00934579439252,0.0467289719626,4.86691610436,12.9541890366,0.0963244043915,2.72525669008,1.84825856284,0.241950805346,0.311364707256,0.474303310924,0.221022820309,7.85557606756,0.435622092478,0.217182497454,0.541327852154,0.0100885178042,0.0,0.464820559616,0.617710268887,0.619975360299,0.602931171291,1.63212282567,0.60866683549,0.613087231232,2.32481903184,0.0967066696747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150086658528,0.0,0.0195957389194,0.0266485999815,0.00818862448552,0.0372109539678,14.9141228466
1011,TokBox,_Series_A,5,0,4000000,Incentives,209,58,34,0.0239234449761,0.0,0.483253588517,0.0239234449761,92.7081339713,0.483253588517,0.00478468899522,0.277511961722,0.00956937799043,0.0,0.153177605173,0.0,0.80321286203,0.153177605173,37.3289171892,0.80321286203,0.0691714463866,0.44884631075,0.0975877623756,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0312400440743,0.0494787510195,0.0434782608696,0.0869565217391,1.78961742738,0.0,0.0963244043915,4.75141880608,3.78243096133,0.0226741144754,0.0,0.337227213358,0.0232415291296,7.3282301142,0.333237398653,0.00475635450689,0.274428756606,0.00920652429658,0.0,0.127837515849,0.0,0.484826450661,0.143701584165,1.62078655307,0.4822438963,0.0672805814072,1.2104489641,0.0924607232427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0211602054671,0.0339180405882,0.0248561114017,0.0580131787743,15.2018049191
1013,Tongal,_Series_B,24,36,15000000,Crowdsourcing,185,133,74,0.12972972973,0.362162162162,0.940540540541,0.356756756757,107.967567568,0.881081081081,0.356756756757,0.52972972973,0.254054054054,0.0864864864865,0.733093825504,1.90926678269,1.00635466225,0.708849550382,43.2301604034,0.981856559367,0.708849550382,0.521736682329,0.436509496507,0.281843853396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.038614861913,0.0541254812763,0.0416666666667,0.0416666666667,3.21196704708,7.89656950181,0.0963244043915,5.89089979599,4.6553763917,0.0989435667902,0.235492096646,0.512321925155,0.24660398271,7.70173976164,0.48494290361,0.245194226468,0.519279540013,0.112073242619,0.0563645306326,0.36966468171,0.702366792366,0.553489611016,0.552759906323,1.64101399226,0.542508467247,0.561991519787,1.64061921643,0.352451170012,0.204757084771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0240778094894,0.0359268452141,0.0243159177176,0.0339679021101,16.5235607591
1014,Top10,_Series_B,66,64,8000000,Apps,197,0,0,1.48730964467,1.51269035533,0.41116751269,1.7461928934,146.527918782,0.375634517766,1.26903553299,0.720812182741,0.0558375634518,0.0,15.1585528956,15.5912747502,0.952160356371,2.31819515989,57.5650960912,0.898419944321,1.87183899092,0.4609477263,0.230192763078,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0364359298953,0.0489770194471,0.0174418604651,0.093023255814,4.19290921319,10.4597998156,0.0963244043915,0.0,0.0,0.269919884275,0.44266801924,0.300342195998,0.530562067485,8.48609241464,0.278153290673,0.473300392914,0.7023942149,0.0450152270515,0.0,0.634778490341,1.07001299633,0.536353537339,1.28653674609,1.67650406614,0.515566251545,1.15962599674,1.27544515759,0.203951483439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.023273503824,0.0336921824949,0.0137037883955,0.0605112571488,15.8949520996
1015,TopSchool,_Series_C,2,11,8000000,Loyalty Programs,173,457,140,0.0115606936416,0.0635838150289,0.208092485549,0.219653179191,106.121387283,0.190751445087,0.219653179191,0.560693641618,0.0231213872832,0.0346820809249,0.10720765041,0.244718372005,0.473167643974,0.627162209604,32.1812139034,0.449193089937,0.627162209604,0.531631521078,0.150725270849,0.18350444381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0136679432108,0.0468374832085,0.0,0.0925925925926,1.0978067407,4.18577332546,0.0963244043915,7.73146710054,5.39599822188,0.0112623597181,0.0582641707681,0.175213245421,0.172561579527,7.65887659253,0.161860997113,0.171900957112,0.54908263159,0.0210861925028,0.0288880750353,0.0941888912293,0.199785000762,0.340164320255,0.500794891482,1.59881396526,0.326389180881,0.508379284446,1.70657159669,0.138908998606,0.147605811632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150086658528,0.0,0.0114340651147,0.0327086476309,0.0,0.0603386037927,15.8949520996
1016,TopTenREVIEWS,_Series_B,6,21,1500000,Curated Web,178,102,44,0.0337078651685,0.11797752809,0.213483146067,0.185393258427,115.43258427,0.207865168539,0.185393258427,0.943820224719,0.0168539325843,0.00561797752809,0.180985263454,0.372216387388,0.628367270207,0.514655402631,27.6993229446,0.625760503473,0.514655402631,0.331391538334,0.129087151445,0.0749531688996,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0167321039125,0.0764435138725,0.0,0.0454545454545,1.94338385261,5.9811781974,0.0963244043915,5.51793305008,4.06775233962,0.0312704521588,0.100784794577,0.179023419887,0.150744375921,7.86932092504,0.174026366197,0.150246342539,0.913865722927,0.0157524873607,0.00544815667619,0.146580854391,0.277515991877,0.414350353648,0.425311106835,1.57495606396,0.411365092721,0.430788738255,0.693753624483,0.120299033758,0.068239030624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140029729141,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0134718922133,0.043775366925,0.0,0.0364097027786,14.2209756661
1017,Totango,_Series_B,95,100,15500000,Hardware + Software,165,92,48,0.575757575758,0.606060606061,1.38181818182,0.612121212121,125.115151515,1.29090909091,0.612121212121,0.866666666667,0.175757575758,0.169696969697,1.23046449266,1.26730446463,1.45028477974,0.89434455348,38.2510012719,1.45257627237,0.89434455348,0.358406591112,0.441056314522,0.376509035687,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0211029011056,0.0411665729862,0.00694444444444,0.0208333333333,4.55046496486,12.8948465046,0.0963244043915,5.37508601436,4.16499552038,0.225234178748,0.315733532772,0.62232373102,0.344693740415,8.07427103095,0.588862281394,0.341751953107,0.840957569586,0.0958665216381,0.0791231291801,0.458437867057,0.590155203782,0.669276423546,0.663051764371,1.62425086486,0.664564085586,0.676309281303,0.795772221967,0.355441793039,0.249937517426,0.0,0.0,0.0,0.0,0.0,0.0105022297248,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0161057551306,0.0299341183803,0.00629068019488,0.0187630377114,16.5563505819
1018,TouchOfModern,_Series_B,31,33,14000000,Collectibles,199,46,19,0.402010050251,0.231155778894,0.507537688442,0.321608040201,134.56281407,0.482412060302,0.316582914573,0.834170854271,0.0603015075377,0.170854271357,3.84802139632,1.16204025159,1.04866122797,0.722709147762,44.8875680087,1.04371239655,0.721443825844,0.457968936085,0.238644974356,0.377330835559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0339685831145,0.0681907460487,0.00606060606061,0.0848484848485,3.45772768238,7.55809188782,0.0963244043915,4.44747703509,3.15590190789,0.196534568602,0.172672886907,0.348930567367,0.229407335306,8.2624005652,0.332835846121,0.225678073419,0.81017118304,0.0478321020263,0.0793282440922,0.587993318467,0.565930705956,0.566333500594,0.561357761468,1.6459686625,0.561264635422,0.570068565383,1.25922077604,0.210583487052,0.250294557863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0223057473045,0.0411856058311,0.00555839619413,0.0571110340287,16.4545678876
1019,TouchPal,_Series_A,8,0,5000000,-,210,217,85,0.0380952380952,0.0,0.580952380952,0.266666666667,103.028571429,0.571428571429,0.261904761905,0.17619047619,0.0285714285714,0.0,0.306978157159,0.0,0.638193508788,0.827362982966,51.6848116368,0.624187783932,0.820185642702,0.406178080898,0.166996711261,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.029053130024,0.0585871996413,0.038961038961,0.12987012987,2.19400396038,0.0,0.0963244043915,6.59996631702,4.81457691844,0.0350060122948,0.0,0.382321604516,0.200166645637,7.58572084362,0.373068589733,0.19660722591,0.174907362671,0.0255124174836,0.0,0.218996131881,0.0,0.41864596973,0.624374529687,1.66373935671,0.41067814862,0.631762362299,0.999881721442,0.152639827371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0201809853757,0.0377220641654,0.0234565981166,0.0729881608407,15.4249484704
